c_index,spearman,pearson,p_spearman,k
0.5555555555555556,0.1266861320161581,0.1107670874265387,0.5742543068163446,35
0.544973544973545,0.07729016311077538,0.07380253427900882,0.7324458873655164,25
0.5291005291005291,0.03254322657295805,0.06564860164465611,0.885683024682952,30
0.5079365079365079,0.06741096932969882,0.04242765468963063,0.7656511481347456,15
0.49206349206349204,-0.038935646078360524,-0.1171361929876659,0.863414824924744,20
0.37566137566137564,-0.3143908138566126,-0.34810717938242264,0.154163393057483,10
0.36507936507936506,-0.3236888785917435,-0.3884513708297256,0.14169348576976679,5
