else;;;;;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales_0;;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella_0;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae_0;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;indistinctus_0;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;S24-7_0;;;,Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;[Odoribacteraceae];Odoribacter_0;;,Bacteria;Cyanobacteria;4C0d-2;YS2_0;;;;,Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;sciuri_0;,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus_0;;,Bacteria;Firmicutes;Bacilli;Turicibacterales;Turicibacteraceae;Turicibacter_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales_0;;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Dehalobacteriaceae;Dehalobacterium_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;[Ruminococcus];gnavus_0;,Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae_0;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae_0;;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Butyricicoccus;pullicaecorum_0;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Clostridium;methylpentosum_0;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillospira_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus_0;;,Bacteria;Firmicutes;Clostridia;Clostridiales;[Mogibacteriaceae]_0;;;,Bacteria;Firmicutes;Erysipelotrichi;Erysipelotrichales;Erysipelotrichaceae;Allobaculum_0;;,Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Sutterella_0;;,Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;Bilophila_0;;,Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae;Anaeroplasma_0;;,Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia;muciniphila_0;
-0.6646807150194636,2.338221741484604,-6.971527375708667,0.01752398344417916,-3.132867449162533,-0.04937172896596054,0.2723521460747018,-3.848843328750684,-0.23721089034929665,-3.9212396144763835,-1.415962126941971,-3.0826781747283096,0.759709276007647,-4.564382740226448,1.7306402807733918,-1.5467026467360228,-2.12630294909129,2.468870730290046,-0.8886459217574281,0.038997030419982925,0.6477490355933492,-0.9240793466964519,-0.39463389312825825,1.083746708815935,-3.703047003444521,-2.4900348859361117,-1.3365997932830735
0.3368767557742624,2.34736511899941,-6.971527375708667,0.01752398344417916,-3.132867449162533,-0.0659083454847138,0.25531880780383753,1.695225956439196,-0.23721089034929665,2.05648444796431,-1.415962126941971,-3.0826781747283096,0.5378613949767801,0.5148021249267795,1.926933797886337,3.9304200556295,-2.12630294909129,2.070931373058591,-0.8886459217574281,0.0341445390115418,0.10368409332657379,-0.9240793466964519,-0.39463389312825825,0.8407088927871702,2.4108966829348653,-2.4900348859361117,-6.637631960414035
4.828133414050602,1.268184868208625,-6.971527375708667,-0.08355908228336362,2.469193627900277,-0.32306785283704764,0.355158749343385,2.080576107897993,-0.23721089034929665,-3.9212396144763835,-1.415962126941971,-3.0826781747283096,0.5378613949767801,-4.564382740226448,-3.4154908569972093,-1.5467026467360228,-2.12630294909129,2.510263375966992,-0.8886459217574281,-0.0014315277720826636,0.7320697023219478,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,-3.703047003444521,-2.4900348859361117,-6.637631960414035
0.356092931825234,2.615513846587858,-1.494404673343144,0.539690128244299,2.7702230806971735,0.2966110033195708,-0.7124962873823704,2.0262185136999395,5.461759982574817,1.7777312584477305,4.906257374598795,2.4945593824761394,0.6048078743984894,0.8505922781045494,1.926933797886337,4.152268226188092,-2.12630294909129,2.548051903955323,4.810324951166686,0.31006333222167515,0.580802452768992,-0.9240793466964519,-0.39463389312825825,0.9376187972217284,2.0751049707626557,-2.4900348859361117,-1.1605092580485128
0.3173916945183543,1.8702440452357063,0.6326986881791485,0.612405328194777,2.1681647179684287,-0.14206312584232217,0.5720953295215456,2.5128846960905555,-0.23721089034929665,2.240128687271924,4.78815812714792,2.795588803339742,0.9638287700834705,-4.564382740226448,2.362661117209967,3.9304200556295,3.0955484062841405,2.7699005088069493,4.412386245373534,0.5128886419620824,1.103680184697734,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,2.142051656989981,3.957123300511252,-6.637631960414035
-3.2235379388774157,1.8965729679913559,0.7835848983189966,0.4073191855089835,2.469193627900277,-0.14242518873374777,0.2220019445497683,2.192549751220527,-0.23721089034929665,1.7777312584477305,5.015401798066795,2.6873559229137243,1.5792521060745621,1.2929503593911815,2.140812850141963,4.231449327471154,3.718795711343212,3.0599350143798256,5.1113545125368365,0.630060883928101,1.1450728303746802,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,2.920202390356815,3.3228791388515866,-1.0355708833512254
0.16247953401977436,-4.333876208854185,0.7900246203757659,-0.18612156991837003,-3.132867449162533,0.07739038395734887,0.3389316639701283,-3.848843328750684,-0.23721089034929665,2.0330033775120975,-1.415962126941971,-3.0826781747283096,0.7139519302113408,0.9127399621390744,-3.4154908569972093,-1.5467026467360228,2.8737013938318148,-3.531129704004219,-0.8886459217574281,0.05788233145901733,0.20059323775348362,-0.9240793466964519,-0.39463389312825825,1.7505317863848497,-3.703047003444521,-2.4900348859361117,1.2830130462063714
0.345228806326645,-4.333876208854185,0.27521735862109353,-0.08807518235254674,-3.132867449162533,-0.13098632069028104,-0.27884088318159495,1.9640706960370147,-0.23721089034929665,2.29624459294622,-1.415962126941971,2.6258379972197035,0.759709276007647,0.940768595261593,2.2472679188017772,-1.5467026467360228,2.8737013938318148,2.167841168919895,-0.8886459217574281,0.19869756148694395,0.9487784108379714,4.252014807646124,-0.39463389312825825,0.7157703371346406,1.5979851636864408,-2.4900348859361117,0.7008245531123343
-2.4092180462013393,2.6661238345752607,0.32183520110427843,0.07104322954031739,-3.132867449162533,0.060243490443723235,0.1811860146198634,1.7532177483121263,-0.23721089034929665,1.7319738643967364,-1.415962126941971,2.3944445276372135,0.935800100769932,0.8158303110417291,2.1159893373798786,-1.5467026467360228,2.6976123062213997,-3.531129704004219,-0.8886459217574281,-0.034431700068590976,0.823839881036223,-0.9240793466964519,-0.39463389312825825,0.6365892358515776,1.9959238694795929,4.718137667622308,0.1685480814283593
-1.783833956173538,1.9883432926865812,0.608827296811709,-0.4704099681522118,2.1681647179684287,-0.28699846362557624,-0.3480794537890084,-3.848843328750684,-0.23721089034929665,-3.9212396144763835,-1.415962126941971,2.361020887961724,0.6048078743984894,0.037688108327846914,-3.4154908569972093,-1.5467026467360228,3.0955484062841405,2.247022270202958,-0.8886459217574281,-0.25248667804618047,0.4558641987082398,-0.9240793466964519,-0.39463389312825825,-5.062381637072536,-3.703047003444521,4.225968541216849,0.49590697988959875
1.8678068239976418,2.600622292888738,0.3568522481194829,-0.44904692879911146,-3.132867449162533,-0.4876458273078932,0.010607195452915663,2.1723463839328496,-0.23721089034929665,1.6808214625864264,4.186098950120839,2.4544422705197557,0.6627995887193527,0.7366494269045136,2.0896604784908317,4.298396013698479,-2.12630294909129,2.468870730290046,4.412386245373534,0.05323743684583626,0.5016214962499602,4.37695282043451,5.207427183934552,-5.062381637072536,1.899014073618289,4.426419115255566,0.9014441509306044
1.8252329165474794,2.7664943707311926,0.4863545361575372,-0.38458897311768037,2.469193627900277,0.05762347670390833,0.16831708938393586,1.9962553316838183,-0.23721089034929665,-3.9212396144763835,-1.415962126941971,2.8264027113840444,0.7139519302113408,0.6908921776172774,2.031668725393961,3.7543295203949394,3.396577099070539,2.070931373058591,-0.8886459217574281,-0.0891703284517471,0.5016214962499602,-0.9240793466964519,-0.39463389312825825,0.9376187972217284,1.5979851636864408,4.75547780655386,1.2687030867793243
4.516064953078932,2.4143118957045946,-6.971527375708667,0.10725539632024828,-3.132867449162533,-0.0969032079061034,0.6031739982933813,2.265100357628703,-0.23721089034929665,2.321798682378115,-1.415962126941971,1.9630832244651142,0.935800100769932,0.6908921776172774,1.7306402807733918,3.9304200556295,-2.12630294909129,2.6149986418842524,-0.8886459217574281,0.19869756148694395,0.580802452768992,4.075924996226653,-0.39463389312825825,1.1137099115127027,-3.703047003444521,-2.4900348859361117,1.3313177252321242
-0.3149232816540413,2.2893731849471513,-1.4274580905187868,-0.028761194658963873,2.3442552532029897,-0.009056785625996433,0.061498796820993906,1.891520150369173,-0.23721089034929665,1.4767021313701074,-1.415962126941971,-3.0826781747283096,0.060744483158507695,0.33871267541259004,-3.4154908569972093,-1.5467026467360228,-2.12630294909129,2.3719608258554876,-0.8886459217574281,-0.32417954684299877,-0.02125319565034224,-0.9240793466964519,-0.39463389312825825,1.4147397624119291,1.7740756989210016,-2.4900348859361117,1.0733311670305492
0.3162725055836973,2.2571885095298594,-6.971527375708667,0.052833398326952,2.469193627900277,0.4273595060145454,0.45185633723168905,-3.848843328750684,-0.23721089034929665,1.7319738643967364,-1.415962126941971,-3.0826781747283096,0.8011018427222616,-4.564382740226448,-3.4154908569972093,3.7543295203949394,-2.12630294909129,2.8305983208370207,-0.8886459217574281,0.04379590216602158,0.20059323775348362,-0.9240793466964519,-0.39463389312825825,1.730010122473209,-3.703047003444521,-2.4900348859361117,1.5664880249562299
1.1656220249786193,2.574608863641064,0.27644591518955086,0.23937269983582632,2.5661034237615805,0.08753337353994839,-6.955534584236869,1.3272508255918924,-0.23721089034929665,2.269092363883806,-1.415962126941971,1.808182939596923,0.7139519302113408,0.9127399621390744,2.3005133218184826,-1.5467026467360228,2.8737013938318148,-3.531129704004219,-0.8886459217574281,0.22147474049081584,0.6777121762482624,-0.9240793466964519,-0.39463389312825825,0.8918613549159446,1.9959238694795929,3.753003410918387,-0.8594799862068585
1.9263901944471609,2.96278900334141,0.6704422318974854,0.2581822950480066,2.7702230806971735,0.2504872386756012,-1.142620559449171,1.695225956439196,-0.23721089034929665,1.7319738643967364,-1.415962126941971,2.8381411003771313,0.6627995887193527,0.6397399567615061,2.2077594674339407,-1.5467026467360228,-2.12630294909129,2.070931373058591,-0.8886459217574281,0.2665976955845205,0.7803742743315458,4.075924996226653,-0.39463389312825825,0.8918613549159446,1.7740756989210016,4.931569057384268,0.10273080804283419
