c_index,spearman,pearson,p_spearman,k
0.6185567010309279,0.29850663579040454,0.28019760559123635,0.03931770417612352,5
0.5701030927835051,0.18390436545090913,0.17123779130980493,0.21084489605117732,20
0.565979381443299,0.16420623809838147,0.11883978286179343,0.2647404039135269,15
0.5443298969072164,0.1143815630302234,0.08403903998693973,0.43886251741337556,30
0.5412371134020618,0.13805242194964734,0.15215058144031796,0.34941002650377784,25
0.5257731958762887,0.07161952185876988,0.01248327463616564,0.6285724953930056,35
0.511340206185567,0.05528718097264054,0.0564487077702302,0.708977517397608,10
