c_index,spearman,pearson,p_spearman,k
0.5583756345177665,0.07212532920729593,-0.08200203243822027,0.7497520503955224,20
0.5025380710659898,0.043852200158035926,-0.036413494201797326,0.8463548363656137,15
0.47715736040609136,-0.05770026336583675,-0.11155774632438684,0.7986824115348126,10
0.4416243654822335,-0.19791190334482003,-0.27910942589421145,0.37729986407043437,35
0.4365482233502538,-0.19964291124579514,-0.27521132427485984,0.37305608307351756,30
0.4213197969543147,-0.26946022991845764,-0.32696502559815677,0.22524706759955795,25
0.3248730964467005,-0.42409693573890017,-0.3780874348076836,0.04917627631019054,5
