c_index,spearman,pearson,p_spearman,k
0.6243654822335025,0.3138894327101519,0.00540248945554599,0.15485696314225214,250
0.6040609137055838,0.2446491166711478,0.04220481774943086,0.27250800934786706,500
0.5279187817258884,0.07558734500924615,0.12342409233158123,0.7381382330192856,1889
0.4010152284263959,-0.2498421403740731,0.11671882324288857,0.2621351898731,10
0.39593908629441626,-0.25041914300773144,-0.288140455273314,0.2609984122756975,1000
0.29949238578680204,-0.46102510429303556,-0.602861081512483,0.030812328769757046,50
0.28426395939086296,-0.5008382860154629,-0.5482502318964686,0.01758586607070557,100
0.27918781725888325,-0.5389204598369153,-0.5840218985533869,0.009654251496263314,25
