FeatureID,14-0_5-20,14-1_5-20,14-2_5-20,15-1_5-20,18-1_5-20,18-2_5-20,20-0_5-20,20-1_5-20,21-1_5-20,21-2_5-20,22-0_5-20,22-1_5-20,23-0_5-20,23-1_5-20,23-2_5-20,24-0_5-20,24-1_5-20,24-2_5-20,25-0_5-20,27-0_5-20,28-0_5-20,29-0_5-20,29-1_5-20,29-2_5-20,30-0_5-20,30-1_5-20,30-1_7-20,30-2_7-20,31-1_5-20,31-2_5-20,31-2_7-20,32-0_5-20,32-0_7-20,32-1_7-20,32-2_5-20,33-0_5-20,33-0_7-20,33-1_7-20,34-0_5-20,34-0_7-20,34-1_7-20,35-0_7-20,35-1_5-20,35-2_7-20,36-2_7-20,37-0_7-20,37-1_7-20,37-2_7-20,38-2_5-20,38-2_7-20,39-0_7-20,40-0_5-20,40-1_5-20,40-2_5-20,40-2_7-20,41-0_5-20,41-0_7-20,41-1_5-20,41-1_7-20,42-1_5-20,42-1_7-20,43-0_5-20,43-0_7-20,43-1_7-20,44-0_5-20,44-1_7-20,45-0_5-20,45-0_7-20,45-2_7-20,46-0_5-20,46-0_7-20,47-1_7-20,Taxon,Confidence
12b1e87630238e9c8d5e162c6f870cec,0.0,7.0,0.0,40.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,15.0,0.0,8.0,0.0,0.0,28.0,18.0,0.0,7.0,15.0,13.0,0.0,6.0,0.0,0.0,4.0,10.0,0.0,23.0,10.0,14.0,25.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,71.0,3.0,5.0,11.0,0.0,10.0,0.0,6.0,0.0,0.0,11.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9995554236084656
99d63d4ca1d819802f0819ca6d407994,5.0,0.0,4.0,10.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,18.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,5.0,21.0,12.0,24.0,0.0,7.0,8.0,0.0,44.0,8.0,5.0,0.0,6.0,11.0,10.0,9.0,38.0,50.0,21.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,14.0,13.0,0.0,8.0,13.0,26.0,9.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9997586476324396
756aa62cc9f5eee6c6880eb3efd17ec7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.959094010702747
f4bc7862c2a9d6888fbd8186434daba1,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,13.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.701330674652243
65c5a9486757a2dfa5b7c4cd5fc1315b,14.0,12.0,8.0,78.0,9.0,26.0,17.0,4.0,0.0,3.0,3.0,9.0,20.0,16.0,48.0,21.0,19.0,8.0,11.0,4.0,25.0,18.0,16.0,9.0,12.0,23.0,0.0,0.0,19.0,16.0,0.0,8.0,20.0,5.0,0.0,0.0,5.0,11.0,12.0,0.0,10.0,8.0,5.0,24.0,19.0,8.0,26.0,19.0,11.0,5.0,38.0,19.0,18.0,12.0,11.0,8.0,4.0,14.0,0.0,5.0,0.0,10.0,13.0,5.0,16.0,31.0,10.0,43.0,4.0,8.0,4.0,7.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9981588950101804
ba185aa171cc597ad68bcd020615b929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.7972840601418812
1b384b25b76f86e3eac2df0258c9d73e,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,7.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Dehalobacteriaceae; g__Dehalobacterium; s__,0.9971721005969052
a3d681c0bd7ee4f7955e87aac69f0228,0.0,4.0,0.0,4.0,0.0,8.0,6.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,9.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8650062841235977
70baee3de591d2a28323346a41991e41,0.0,0.0,0.0,0.0,13.0,21.0,3.0,9.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,16.0,8.0,0.0,2.0,113.0,0.0,9.0,5.0,8.0,0.0,6.0,5.0,7.0,2.0,17.0,2.0,0.0,0.0,31.0,0.0,5.0,7.0,15.0,2.0,5.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,9.0,5.0,33.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9103287277869372
114996fae13c068cac0f685212f51809,230.0,154.0,150.0,23.0,39.0,13.0,170.0,85.0,25.0,18.0,18.0,116.0,175.0,142.0,672.0,15.0,59.0,40.0,11.0,165.0,405.0,232.0,411.0,111.0,250.0,540.0,74.0,158.0,234.0,153.0,197.0,26.0,74.0,173.0,77.0,48.0,83.0,289.0,473.0,16.0,82.0,54.0,113.0,408.0,44.0,4.0,13.0,148.0,133.0,211.0,119.0,669.0,646.0,323.0,202.0,133.0,22.0,209.0,33.0,98.0,358.0,413.0,230.0,229.0,283.0,83.0,50.0,202.0,60.0,260.0,71.0,185.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9985354785661532
dbd3e41f0b9b4c48fa81ea0a1918b4b9,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,7.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.7846015797141236
b756aacb46543422f262824c5ed778ec,188.0,151.0,147.0,652.0,497.0,282.0,87.0,142.0,123.0,16.0,13.0,44.0,226.0,162.0,202.0,39.0,125.0,9.0,5.0,207.0,90.0,170.0,231.0,121.0,126.0,262.0,262.0,424.0,452.0,7.0,440.0,21.0,87.0,171.0,15.0,46.0,143.0,27.0,7.0,2.0,287.0,281.0,358.0,71.0,62.0,84.0,25.0,2.0,432.0,133.0,44.0,477.0,47.0,242.0,27.0,441.0,161.0,540.0,88.0,27.0,171.0,3.0,106.0,371.0,217.0,131.0,70.0,470.0,95.0,88.0,77.0,282.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.9081758859642064
ff57ab6e1e308fabeaa57d0070172a22,21.0,28.0,10.0,44.0,33.0,22.0,17.0,12.0,16.0,14.0,13.0,21.0,29.0,38.0,30.0,17.0,48.0,24.0,15.0,18.0,51.0,47.0,64.0,20.0,28.0,27.0,0.0,10.0,39.0,17.0,43.0,21.0,32.0,35.0,40.0,86.0,45.0,45.0,28.0,20.0,89.0,25.0,35.0,57.0,81.0,11.0,13.0,15.0,64.0,31.0,143.0,68.0,58.0,34.0,0.0,10.0,7.0,23.0,5.0,0.0,23.0,27.0,53.0,39.0,36.0,66.0,41.0,76.0,32.0,38.0,5.0,32.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9995190027859372
1c0b8e74106d3d9e389a8c9e2d6365bf,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,21.0,0.0,16.0,23.0,0.0,0.0,0.0,15.0,23.0,18.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,327.0,2.0,9.0,0.0,15.0,8.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,108.0,12.0,0.0,11.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,27.0,0.0,5.0,24.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,28.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9984698325579024
c1d67a2b426a66a4cc4aae9268a5b698,0.0,0.0,0.0,6.0,10.0,4.0,3.0,3.0,33.0,0.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.9998191239048364
bea4fe868d6424b8fb59cd387e5bca0b,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.9941002174129536
7a5672decdd662878046acfe1fede2ce,0.0,7.0,6.0,0.0,32.0,17.0,0.0,13.0,8.0,0.0,12.0,6.0,18.0,11.0,0.0,3.0,7.0,2.0,5.0,0.0,0.0,7.0,5.0,0.0,0.0,5.0,0.0,8.0,0.0,0.0,13.0,2.0,0.0,5.0,3.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,5.0,7.0,5.0,22.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,10.0,7.0,0.0,9.0,18.0,0.0,0.0,0.0,6.0,13.0,0.0,7.0,0.0,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.999654933555876
28e9dabb3af61a15088a4ba2c2127914,0.0,0.0,0.0,0.0,8.0,18.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,24.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,15.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8782654601186392
bbb4db0e4b104c5de2da313cb7796fd3,0.0,0.0,0.0,9.0,12.0,40.0,0.0,31.0,10.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,4.0,16.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,6.0,33.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__,0.7911973917213265
70c8591e935e1d3357ab2b907b810290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.7334961030211422
c662a22395910f5e3d0abc79cff95e60,109.0,171.0,107.0,545.0,859.0,571.0,99.0,135.0,217.0,82.0,87.0,70.0,205.0,149.0,126.0,536.0,430.0,168.0,270.0,165.0,189.0,110.0,107.0,47.0,0.0,0.0,3.0,0.0,199.0,0.0,6.0,79.0,126.0,181.0,22.0,120.0,55.0,204.0,427.0,253.0,189.0,381.0,256.0,94.0,219.0,248.0,88.0,74.0,651.0,211.0,489.0,234.0,387.0,149.0,15.0,184.0,244.0,184.0,105.0,47.0,156.0,35.0,199.0,385.0,61.0,98.0,104.0,355.0,290.0,97.0,203.0,473.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__,0.8758914012754426
ed2fb5900a2b21916b66de80fc369a4a,6.0,7.0,9.0,15.0,26.0,47.0,3.0,17.0,0.0,6.0,10.0,0.0,0.0,0.0,8.0,14.0,16.0,6.0,10.0,6.0,7.0,7.0,8.0,4.0,0.0,11.0,48.0,36.0,6.0,9.0,76.0,0.0,3.0,10.0,14.0,12.0,7.0,16.0,6.0,10.0,53.0,14.0,12.0,4.0,91.0,13.0,3.0,5.0,0.0,0.0,23.0,0.0,5.0,10.0,0.0,31.0,22.0,12.0,6.0,7.0,51.0,0.0,5.0,28.0,9.0,0.0,11.0,14.0,14.0,3.0,25.0,21.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.8739936864553677
1186a7e6e154fa67bddec0996341a9b5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9903202483641896
e266d74ae4306985d9cc466add7e9050,0.0,0.0,11.0,15.0,14.0,5.0,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,10.0,0.0,4.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,5.0,29.0,5.0,0.0,12.0,0.0,5.0,19.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,0.0,k__Bacteria; p__Cyanobacteria; c__4C0d-2; o__YS2; f__; g__; s__,0.9998134895593844
e0bea73d5764008e94020119aa082471,300.0,319.0,140.0,460.0,143.0,142.0,592.0,117.0,269.0,65.0,119.0,263.0,357.0,347.0,789.0,307.0,424.0,291.0,210.0,255.0,959.0,365.0,548.0,59.0,376.0,347.0,11.0,36.0,153.0,12.0,225.0,53.0,102.0,130.0,174.0,103.0,214.0,208.0,465.0,133.0,924.0,151.0,150.0,594.0,141.0,31.0,77.0,110.0,216.0,149.0,324.0,174.0,81.0,106.0,15.0,97.0,103.0,112.0,102.0,60.0,16.0,46.0,50.0,0.0,26.0,90.0,145.0,509.0,262.0,277.0,28.0,232.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9998705074496396
abb1eee6d8fa2623f545dcfd3a6ec439,103.0,39.0,120.0,191.0,20.0,17.0,18.0,56.0,0.0,0.0,0.0,0.0,142.0,16.0,79.0,47.0,11.0,13.0,12.0,52.0,11.0,4.0,0.0,0.0,10.0,56.0,224.0,44.0,71.0,60.0,477.0,0.0,0.0,20.0,0.0,0.0,37.0,8.0,0.0,9.0,10.0,8.0,7.0,0.0,134.0,0.0,0.0,0.0,9.0,0.0,88.0,9.0,21.0,8.0,6.0,274.0,164.0,119.0,20.0,6.0,8.0,12.0,3.0,15.0,0.0,0.0,0.0,57.0,4.0,8.0,225.0,135.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales,0.999878378577193
7bff77aea888cc8671098bbadd297f16,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.7060646258838987
9c658e5953a089d27f92274c389c2565,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri,0.9499185098550292
2c95222f2e980b02d9877f4ff61cdd7b,338.0,325.0,409.0,35.0,540.0,249.0,372.0,76.0,220.0,67.0,157.0,223.0,724.0,208.0,511.0,0.0,9.0,4.0,4.0,343.0,300.0,367.0,841.0,245.0,177.0,368.0,293.0,365.0,316.0,312.0,578.0,22.0,36.0,251.0,10.0,130.0,303.0,697.0,715.0,98.0,318.0,232.0,289.0,311.0,232.0,87.0,95.0,113.0,390.0,103.0,260.0,401.0,483.0,241.0,87.0,474.0,674.0,548.0,209.0,165.0,155.0,182.0,105.0,346.0,426.0,120.0,16.0,817.0,155.0,135.0,528.0,1537.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,0.9999052930910408
d38e1596c9c9c5ad48f50602ba4da918,19.0,9.0,14.0,12.0,0.0,0.0,0.0,33.0,7.0,0.0,3.0,0.0,15.0,2.0,13.0,45.0,0.0,2.0,6.0,14.0,9.0,0.0,3.0,0.0,2.0,6.0,19.0,22.0,11.0,14.0,98.0,0.0,21.0,8.0,5.0,7.0,12.0,16.0,9.0,0.0,0.0,8.0,0.0,8.0,34.0,0.0,6.0,31.0,0.0,0.0,60.0,0.0,0.0,13.0,0.0,31.0,15.0,13.0,3.0,4.0,18.0,0.0,6.0,145.0,8.0,0.0,0.0,18.0,5.0,0.0,22.0,27.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae,0.8850604403301037
5592466abe96a150f109faee33d5c7ad,226.0,307.0,128.0,207.0,12.0,37.0,296.0,16.0,14.0,8.0,40.0,48.0,205.0,435.0,969.0,35.0,104.0,74.0,31.0,228.0,164.0,552.0,940.0,264.0,166.0,546.0,0.0,42.0,336.0,130.0,85.0,33.0,25.0,62.0,33.0,9.0,193.0,336.0,732.0,10.0,40.0,217.0,26.0,1141.0,43.0,5.0,12.0,0.0,132.0,238.0,134.0,211.0,52.0,24.0,495.0,87.0,29.0,35.0,136.0,29.0,205.0,520.0,1325.0,101.0,1023.0,994.0,45.0,93.0,227.0,705.0,30.0,259.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__,0.9995887826449462
d5a0fa0edf98868ae9b80b4c97f62653,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,5.0,0.0,9.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,19.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.8985329280842415
5c631e3c443ade032aa27406ae4d66eb,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,9.0,8.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,10.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__,0.9937220017158338
e9f415b98a94e71e944bc7a5870ed689,0.0,0.0,0.0,0.0,134.0,52.0,22.0,19.0,54.0,14.0,28.0,43.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,59.0,42.0,18.0,55.0,49.0,41.0,31.0,16.0,36.0,0.0,22.0,48.0,9.0,119.0,160.0,2.0,79.0,49.0,46.0,65.0,37.0,29.0,31.0,4.0,186.0,0.0,57.0,113.0,138.0,57.0,16.0,43.0,36.0,74.0,0.0,0.0,26.0,39.0,15.0,66.0,68.0,22.0,15.0,166.0,57.0,0.0,0.0,0.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__,0.9999341396023902
c48578f1051abcb969e1de66820bc174,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,23.0,14.0,8.0,20.0,30.0,0.0,10.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,28.0,0.0,0.0,0.0,45.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,29.0,19.0,6.0,7.0,0.0,10.0,0.0,0.0,0.0,8.0,7.0,15.0,4.0,0.0,0.0,17.0,0.0,8.0,0.0,23.0,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae,0.999998483398646
e96d459eded5535bba76b24fefdcfe60,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae,0.9731224636225684
