Feature ID	Taxon	Confidence
3e87e81f674f737a2f2d163dc76c9ec4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9532471329007838
085797ca4ee09b726c1c03c3bb48aad0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__muciniphila	0.9999997024831105
5295ee1b9bcb69844d4c1de37f98b136	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999616276363076
73fbc23ff2ffe933b1a417142d106e68	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999940438532916
2c95222f2e980b02d9877f4ff61cdd7b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999052930910407
ba38d7f70f04de7dd0970eb4977d9aee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.999981123510539
9871da5d419ff654687f8ff327abca60	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9992243744097303
72338fd1730f36f93120f57f9a1824cc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9997845426107486
5d33ad97fb60af641d251d6c7f961358	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9436953175226291
5592466abe96a150f109faee33d5c7ad	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9995887826449462
c662a22395910f5e3d0abc79cff95e60	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.8758914012754426
114996fae13c068cac0f685212f51809	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9985354785661532
e0bea73d5764008e94020119aa082471	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998705074496396
b756aacb46543422f262824c5ed778ec	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9081758859642065
